source_file,type,difficulty,topic,question_stem,answer_options,correct_index,correct_text,explanation
3. Cardiology_Cardio_3.csv,Clinical,Easy,"[""Cardiology""]","Jane is a 45-year-old woman who works as a secretary. Jane presents to her GP one morning with a ‘bad cold’ requiring a work certificate. She has no cough but she does report coryzal symptoms. On examination, she has some pharyngeal erythema consistent with viral pharyngitis. Her GP writes her a medical certificate and recommends she take a couple of days off work. Jane is otherwise well, with no ongoing medical conditions. She is a non-smoker and non-drinker. She takes no regular medications.
The following week, Jane’s GP receives a discharge summary from the local hospital. It seems that just a couple of days after her GP appointment, Jane presented to the hospital with a sharp central chest pain and dyspnoea secondary to pain on deep breathing. At the time of presentation she was unable to lie flat due to worsening of her chest pain, so she was forced to sit upright in a chair. She was noted to be tachycardic and went on to receive an ECG among other investigations.
What is the diagnosis that Jane probably received in the hospital?","[""Dressler\u2019s syndrome"", ""Pulmonary embolism"", ""Pneumonia"", ""Viral pericarditis"", ""Costochondritis""]",D,Viral pericarditis,"Jane’s history is suggestive of a post-viral phenomenon. The central, pleuritic chest pain and postural element are consistent with pericarditis. A viral aetiology is common in acute pericarditis, with many cases preceded by a self-limiting gastrointestinal or upper respiratory viral infection. 
Diagnosis is often made clinically, but investigations may be performed to exclude important differential diagnoses. The most important sign clinically is a pericardial friction rub. Before diagnosing viral pericarditis, attention should be given to excluding other types of infective pericarditis (e.g., bacterial, tuberculous).
Distractors:
Pulmonary embolism - although this is an important differential diagnosis in the context of pleuritic chest pain, Jane has no risk factors for PE and no examination findings to suggest a DVT. 
Dressler’s syndrome - this syndrome describes pericarditis secondary to cardiac injury, usually post myocardial infarction (MI). Classically, this syndrome (although very rare) presents 2-8 weeks post-MI. There is no suggestion that Jane has had a recent MI, nor does she have any cardiac risk factors.
Costochondritis - this is a musculoskeletal condition, characterised by inflammation of the costal cartilage at the costosternal junction. Jane’s symptoms and signs are not consistent with costochondritis - a telltale sign of which is chest tenderness over the inflamed area(s). 
Pneumonia - community acquired pneumonia may present in this way, but is not the most likely diagnosis. Jane’s case is more suggestive of a post-viral, cardiac phenomenon.
References:
https://www.msdmanuals.com/en-nz/professional/cardiovascular-disorders/myocarditis-and-pericarditis/pericarditis?query=viral%20pericarditis
https://www.racgp.org.au/afp/2017/november/pericarditis/"
3. Cardiology_Cardio_3.csv,Preclinical,Hard,"[""Cardiology""]","A 66 year old patient with aortic stenosis is reviewed by the medical team. The consultant asks the medical student present to examine the patient and report back any findings. The student reports that she hears a murmur that is loud and readily audible, but cannot feel a thrill. She also notes that the murmur radiates to the carotids and that the apex beat is forceful. 
Which of the following is likely to be the most accurate descriptor of the patients murmur?","[""Pansystolic, Levine Grade 3 murmur"", ""Mid-systolic, Levine Grade 4 murmur"", ""Mid-systolic, Levine Grade 3 murmur"", ""Pansystolic, Levine Grade 4 murmur"", ""Mid-diastolic, Levine Grade 4 murmur""]",C,"Mid-systolic, Levine Grade 3 murmur","An aortic stenosis murmur is most likely to be a crescendo-decrescendo, mid-systolic murmur heard loudest over the aortic region. 
The Levine grading scale is used to characterise the intensity of a heart murmur.
<INSERT IMAGE HERE>

As the murmur was readily audible but did not have a palpable thrill, this is a grade 3 murmur.
Distractors:
Mid-systolic, Levine Grade 4 murmur a grade 4 murmur would have a palpable thrill. 
Pansystolic, Levine Grade 3 murmur aortic stenosis does not typically cause a pansystolic murmur. Causes of pansystolic murmurs include mitral regurgitation, ventricular septal defect and tricuspid regurgitation. 
Pansystolic, Levine Grade 4 murmur see above.
Mid-diastolic, Levine Grade 4 murmur aortic stenosis does not typically cause a mid-diastolic murmur. Causes of mid-diastolic murmurs include mitral stenosis and tricuspid stenosis.
References:
Samuel A. Levine and the History of Grading Systolic Murmurs
https://www.ajconline.org/article/S0002-9149(08)01058-8/pdf
GeekyMedics: Heart Murmur Types
https://geekymedics.com/heart-murmur-types/"
3. Cardiology_Cardio_3.csv,Clinical,Hard,"[""Cardiology""]","A 28-year-old male presents to the emergency department complaining of a headache, blurry vision and nausea. He states that he does not have a regular GP and so does not have a record of his past medical history - however, he remembers suffering from childhood asthma and hayfever. The patient reports that he frequently uses cocaine and amphetamines, and has been doing so for several years. On examination, the ED physician notes the following vital signs:
HR: 95 BPM
Temperature: 37.5C
BP: 183/125 mmHG
RR: 12
All other examination findings were normal.
What is the most appropriate management for this patient?","[""Discharge with advice on salt and fluid restriction"", ""Counsel on management of substance abuse"", ""Discharge with oral perindopril"", ""Admit and administer IV labetalol"", ""Admit for observation""]",D,Admit and administer IV labetalol,"This patient is presenting with malignant hypertension. Malignant hypertension is defined by a blood pressure of >180/120 mmHg. 
Causes include medication non-compliance, renal disease, pheochromocytoma, coarctation of the aorta, CNS disorders and recreational drugs such as amphetamines or cocaine.  It typically has a poor prognosis due to end-organ damage and complications such as acute myocardial infarction, aortic dissection, acute kidney injury and intracerebral haemorrhage. 
Malignant hypertension can present with symptoms such as headache, nausea and vomiting, visual disturbances, chest or back pain and dyspnoea.
Malignant hypertension is a medical emergency and should thus be treated urgently. The aim of management is rapid reduction of blood pressure. If there is no evidence of end-organ damage and the patient is symptomatic, oral antihypertensives may be used. However, this patient is likely to benefit from IV antihypertensive therapy.  

Distractors:
Counsel on management of substance abuse: as amphetamines and cocaine have the potential to cause malignant hypertension, it is important that the patient looks to cease his substance abuse. However, the more appropriate immediate management is to treat the malignant hypertension with antihypertensives. 
Discharge with advice on salt and fluid restriction: this may be reasonable advice for a patient’s first presentation with asymptomatic hypertension. However, malignant hypertension requires more immediate blood pressure reduction. 
Discharge with oral perindopril: as was mentioned above, the presence of symptoms in this patient indicates that he requires IV antihypertensive treatment.
Admit for observation: the patient should be admitted. However, it is important that they are given some form of antihypertensive therapy in order to rapidly reduce their blood pressure. Not doing so may accelerate end-organ damage and is likely to significantly worsen his prognosis. 

References:
StatPearls: Malignant Hypertension
https://www.ncbi.nlm.nih.gov/books/NBK507701/"
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","You are a medical student working at a GP placement in a metropolitan town. A 45 year old mother brings her 4 month old child, Penelope into your clinic. Penelope and her mother are new to the state and have come to you for the first time. The mother says she is very worried about her baby. Asking her why, she replies, “I just feel the baby isn’t feeding properly - she is crying and breathes really quickly after feeding. I also noticed that her mouth can get blue sometimes as well.” Such events occur sporadically and resolve spontaneously after a couple of hours. These episodes seem to happen every 4-5 days. You suspect this patient has a form of congenital heart disease.
What are the characteristics of the likely congenital heart disease?","[""Pulmonary stenosis, hypertrophic cardiomyopathy, overriding aorta and ventricular septal defect"", ""Aortic stenosis, right ventricular hypertrophy, pulmonary valve stenosis and ventricular septal defect"", ""Right ventricular hypertrophy, pulmonary stenosis, overriding aorta and ventricular septal defect."", ""Right ventricular hypertrophy, pulmonary stenosis, ventricular septal defect and aortic coarctation"", ""Left ventricular hypertrophy, pulmonary stenosis, aortic stenosis and ventricular septal defect.""]",C,"Right ventricular hypertrophy, pulmonary stenosis, overriding aorta and ventricular septal defect","Tetralogy of Fallot (ToF) is a cyanotic congenital heart condition that arises due to abnormal  embryological development of the heart. It has 4 major characteristics - right ventricular hypertrophy, pulmonary stenosis, overriding aorta and ventricular septal defect.
The management of ToF typically involves temporarily inserting a surgical shunt to connect a vessel to the pulmonary trunk to enhance blood oxygen concentration from the lungs. Further surgical procedures are often done in later years (when the child grows out of the shunt) to permanently fix the congenital defects. 

References:
https://www.mayoclinic.org/diseases-conditions/tetralogy-of-fallot/symptoms-causes/syc-20353477"
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","A 75 year old man comes into the ED complaining of shortness of breath. He notes the shortness of breath is worse when he tries to sleep. His past medical history includes type 2 diabetes, congestive cardiac failure and osteoarthritis of both knees.
His vital signs are:
RR 26, O2 94%, HR 110, Temp 37.4 degrees, BP 140/95, BSL 5.6
He appears generally alert and calm, and examination is unremarkable aside from bibasal crepitations on chest auscultation.
What is the most appropriate immediate management of this patient?","[""IV frusemide, IV morphine and CPAP"", ""IV frusemide"", ""IV frusemide, IV morphine and BiPAP"", ""Oral frusemide"", ""IV frusemide and IV morphine""]",B,IV frusemide,"This patient is experiencing acute pulmonary oedema (APO). This is the most likely diagnosis considering the combination of his dyspnoea, CCF, bibasal crepitations and lack of fever.
eTG states IV frusemide and oxygen therapy is the preferred initial management for APO.
IV frusemide is preferred over oral in the case of APO. This is due to a faster onset of action and because in severely fluid overloaded states the GI tract can have impaired absorption.
Distractors:
Oral frusemide - IV frusemide is preferred over oral in the case of APO. This is due to a faster onset of action and because in severely fluid overloaded states the GI tract can have impaired absorption.
IV frusemide and IV morphine -Morphine is frequently used in APO to reduce the anxiety related with dyspnoea. However this man is calm and morphine would be unnecessary.
IV frusemide, IV morphine and BiPAP - BiPAP is not used in the management of APO as these patients primarily require extra positive end expiratory pressure to keep their airways open, not removal of unwanted gases as BiPAP is used for.
IV frusemide, IV morphine and CPAP - CPAP is useful in APO. However, it is used when the patient is unresponsive to initial management or not reaching O2 requirements with other oxygen therapy.
References:
eTG - Acute cardiogenic pulmonary oedema"
3. Cardiology_Cardio_3.csv,Clinical,Hard,"[""Cardiology""]","You are an intern working in a busy metropolitan hospital. A man is admitted to the Gastroenterology ward with acute dysphagia, and inability to tolerate oral intake. He is booked for an upper GI surgery in 2 days time. You start charting his regular medications. He is on 40mg BD of oral frusemide. 
What should you write on his drug chart?","[""40mg IV BD Frusemide"", ""Cease frusemide and replace with hydrochlorothiazide"", ""Withhold frusemide until post procedure"", ""20mg IV BD Frusemide"", ""80mg IV BD Frusemide""]",D,20mg IV BD Frusemide,"This man needs to continue his frusemide despite his gastroscope in 2 days time. On the day of procedure his diuretic should be omitted, but until then it needs to be continued.
IV frusemide can be simply calculated as half of the oral dose as it’s oral bioavailability is roughly 50%.
Distractors:
Withhold frusemide until post procedure - this would be appropriate if the procedure was happening on the day.
40mg IV BD frusemide - this is not the equivalent of 40mg BD oral frusemide.
80mg IV BD frusemide - as above.
Cease frusemide and replace with hydrochlorothiazide - It would be inappropriate to change medications unnecessarily.
References:
http://www.uhs.nhs.uk/Media/suhtideal/Doctors/SaferPrescribingWorkbook/Section4Appendix2-Peri-operativedrugs.pdf
Other Drug Therapies for HFrEF - eTG"
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","Carter, a 61-year-old male, presents to the GP with complaints of recurrent chest pain when he goes for his evening walks. He says it’s a sharp central pain accompanied by significant dyspnoea, which is most noticeable when he climbs the hill near his house. The pain settles within 10 minutes of rest. 
Which of the following is the correct order of treatment options for this condition?","[""Lifestyle modification, Aspirin & ACEi, + Nitrates, + CCB or Beta blocker, + Nicorandil or  Ivabradine"", ""Lifestyle modification, Nitrates & Angiotensin Receptor Blocker (ARB), + non-DHP Calcium Channel Blocker (CCB), + Beta blocker"", ""Lifestyle modification, Clopidogrel & ACEi, + Nitrates, + Ivabradine, + Nicorandil"", ""Lifestyle modification, Aspirin & ACEi, + DHP CCB, Ivabradine, + Long-acting nitrates"", ""Lifestyle modification, Clopidogrel & ACE inhibitor (ACEi), + Beta blocker, + Digoxin""]",A,"Lifestyle modification, Aspirin & ACEi, + Nitrates, + CCB or Beta blocker, + Nicorandil or  Ivabradine","Carter is suffering from stable angina, which is characterised by exertional chest pain which settles with rest. The management of stable angina for a new diagnosis should follow this order:
Lifestyle modification (dietary, exercise, alcohol, smoking)
Secondary prevention of acute coronary syndrome with aspirin and ACEi. Add Statin if lipids abnormal as well
Nitrates PRN can be sufficient to treat the symptoms when angina is only paroxysmal as it is early on
CCBs (both DHP and non-DHP, the choice being dependent on patient’s contraindications) and Beta blockers are both first-line and can also be combined
Nicorandil or Ivabradine are both last line agents. Nicorandil is useful in patients who are intolerant of nitrates whilst Ivabradine is indicated when the patient does not tolerate any of the above

Distractors:
Lifestyle modification, Clopidogrel & ACE inhibitor (ACEi), + Beta blocker, + Digoxin - digoxin has no role in treating angina.
Lifestyle modification, Nitrates & Angiotensin Receptor Blocker (ARB),. + non-DHP Calcium Channel Blocker (CCB), + Beta blocker -whilst there is no problem with the components of the list and CCBs can be followed by a beta blocker, antiplatelet therapy has a proven mortality benefit in stable angina and should be the first medication if not contraindicated.
Lifestyle modification, Aspirin & ACEi, + DHP CCB, Ivabradine, + Long-acting nitrates - nitrates are only useful in the earlier stages of disease.
Lifestyle modification, Clopidogrel & ACEi, + Nitrates, + Ivabradine, + Nicorandil - ivabradine does not come before beta blockers or CCBs.

References:
https://www.nps.org.au/australian-prescriber/articles/medical-management-of-chronic-stable-angina
UpToDate - stable ischaemic heart disease overview of care"
3. Cardiology_Cardio_3.csv,Clinical,Easy,"[""Cardiology""]","A 65 year old female presents to the ED with acute central crushing chest pain on the background of ischaemic heart disease and T2DM for the last 6 years. She is on Metoprolol XR, Simvastatin, Rampiril, Aspirin, GTN spray PRN, Dapagliflozin and Metformin. 
Which of the following interventions should NOT be performed immediately?","[""Take to resuscitation bay and commence ABCD assessment"", ""Oxygen therapy"", ""Aspirin 300mg"", ""Troponin blood test"", ""ECG""]",B,Oxygen therapy,"As per 2016 Australian National Heart Foundation guidelines, supplemental oxygen is not recommended if patient is not acutely hypoxic (SaO2 < 93%). As we do not know her oxygen saturations, it would not be appropriate to immediately administer supplemental oxygen.
Distractors:
Take to resuscitation bay and commence ABCD assessment: This should be the first action for any acute presentation.
Troponin blood test: This is one of two easy and fast tests to determine which type of acute coronary syndrome (ACS)  the patient has presented with. It should be repeated in 2 hours time.
ECG: The other of two crucial tests. T-wave inversions, ST- elevations, bundle branch blocks and Q waves may be present in myocardial infarction. 
Aspirin 300mg: Given to any acute chest pain patient. Follow up Clopidogrel/Ticagrelor or Heparin will be dependent on which type of ACS is present.
References:
https://www.mja.com.au/system/files/issues/205_03/10.5694mja16.00368.pdf"
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","A 65 year old female presents to the ED with acute central crushing chest pain on the background of ischaemic heart disease and T2DM for the last 6 years. She is currently taking Metoprolol XR, Simvastatin, Rampiril, Aspirin , GTN spray PRN, Dapagliflozin and Metformin. 
The ED resident pages you, the cardiology resident. They have stabilised the patient and given the appropriate medications. You receive the results for several tests they ordered earlier. The results are as follows:

Troponin: Negative
VBG: NAD
ECG: As below
<INSERT IMAGE HERE>

What advice should you give the ED clinician about treating this woman?
","[""Sublingual nitrates, Aspirin 150mg, happy to discharge once pain free for 24 hours and review with stress ECG in clinic"", ""Sublingual nitrate, Ticagrelor 180mg stat then Aspirin 150mg and Ticagrelor 90mg daily. Will come and review with registrar"", ""Nitrates, Morphine 5mg IV, Ticagrelor 180mg, Heparin IV and immediate PCI"", ""Send her home on Aspirin 150mg daily and review in Cardiology clinic in 2 weeks\u2019 time"", ""Sublingual nitrate, Aspirin 150mg, Clopidogrel 150mg stat, Heparin s.c. and Percutaneous Coronary Intervention when next available""]",E,"Sublingual nitrate, Aspirin 150mg, Clopidogrel 150mg stat, Heparin s.c. and Percutaneous Coronary Intervention when next available","This lady presents with Non-ST Elevation Acute Coronary Syndrome (NSTEACS), under which Unstable Angina falls. As per the latest Australian guidelines, she is high risk simply given the T wave inversions and, in light of multiple sources stating the advantage of an early invasive strategy, B is the best answer.

Distractors:
Discharge on aspirin 150mg daily and review in cardiology clinic in 2 weeks time: acute chest pain is rarely suitable to be discharged when there are ECG changes.
Administer nitrates, morphine 5mg IV, ticagrelor 180mg, heparin IV and immediate PCI: immediate PCI is usually reserved for very high risk patients or STEMI patients. Furthermore, this patient is stable so IV morphine is definitely not indicated
Administer sublingual nitrates, aspirin 150mg and discharge once pain free for 24 hours for review with stress ECG in clinic: it would not be appropriate to discharge this patient so soon due to their high risk status.
Administer sublingual nitrate, ticagrelor 180mg stat then aspirin 150mg and ticagrelor 90mg daily: if there were no ECG changes, this could be a suitable plan. 

References:
UpToDate - Overview of acute management of non-ST elevation acute coronary syndrome
https://www.ahajournals.org/doi/full/10.1161/JAHA.116.005369
https://www.mja.com.au/system/files/issues/205_03/10.5694mja16.00368.pdf
Image taken from: https://www.intechopen.com/chapters/61346"
3. Cardiology_Cardio_3.csv,Clinical,Easy,"[""Cardiology""]","Jordan is a 35-year-old male who is brought into the emergency department following a motor vehicle accident. He has no significant medical history. On examination he is rapidly deteriorating. His airway is patent and the trachea is not deviated. His blood pressure is 90/57mmHg. There are signs of some anterior rib fractures and you note distension of his neck veins. There is no added breath sounds but heart sounds are distant and muffled.
Given the likely diagnosis, what is the most appropriate treatment?","[""Synchronised DC Cardioversion"", ""Pericardiocentesis"", ""Needle decompression thoracostomy"", ""Vigorous fluid resuscitation"", ""Emergency thoracotomy""]",B,Pericardiocentesis,"Jordan is likely suffering from a cardiac tamponade. He has undergone major trauma and is currently exhibiting Beck’s triad (hypotension, muffled heart sounds and distension of the neck veins). This is a very concerning physical finding and thus pericardiocentesis should be attempted as soon as possible, usually guided by ultrasound.
Tamponade is a condition in which accumulation of fluid occurs in the pericardial sac, interfering with the function of the heart. It can be rapidly fatal. In the acute phase, this is often caused by haemopericardium in the context of trauma; however, it can occur in pericarditis secondary to a severe pericardial effusion. It is less likely to occur chronically but may do so in the context of conditions such as autoimmune disease, neoplasms, or uraemia.
Exams will often test you on Beck’s Triad and so this is worth learning. It is typically diagnosed via emergency ultrasound/echocardiogram and presents as increased fluid in the pericardial sac with universal cardiac dysfunction. Treatment is resuscitation, pericardiocentesis, and cardiothoracic referral for consideration of pericardial surgery when the patient recovers.
Distractors:
Emergency thoracotomy is not necessary in this situation. Jordan’s situation is dire, but it is not dire enough to open the chest urgently!
Needle decompression thoracostomy is performed in cases of tension pneumothorax. If there was evident respiratory distress with tracheal deviation, this would be the correct treatment.
Synchronised DC Cardioversion is usually required in the case of ventricular fibrillation or ventricular tachycardia. The raised JVP, distant heart sounds and history of trauma is evidence toward tamponade.
Vigorous fluid resuscitation is unlikely to improve James’ hypotension due to his cardiac dysfunction and so is not necessary.
References:
https://emedicine.medscape.com/article/152083-overview"
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","James is a 65 year old male who presents to the emergency department with sudden-onset, central, tearing chest pain which radiates to the back. He has no significant medical history, except for mild hypertension. On examination, he is hypotensive, short of breath, uncomfortable at rest and still complaining of chest pain. There is a new diastolic murmur at the right upper sternal border. Emergency imaging confirms your diagnosis.
Which is the most likely complication which has occurred as a result of James’ initial presentation?","[""Rupture of the abdominal aorta"", ""Ventricular septal defect"", ""Anterior myocardial infarction"", ""Inferior myocardial infarction"", ""Tension pneumothorax""]",D,Inferior myocardial infarction,"James is likely experiencing aortic dissection which has occurred acutely. This is evidenced by the tearing chest pain which radiates to the back as well as the degree of hemodynamic instability which he is experiencing. Furthermore, the new diastolic murmur at the right upper sternal border further adds to this as this is evidence of aortic regurgitation secondary to damage of the aortic root. There are a number of devastating complications of aortic dissection, all of which may culminate in death. Inferior myocardial infarction occurs in the context of damage to the right coronary artery, secondary to damage of the aortic root in an extensive proximal aortic dissection. Other complications include bleeding into the thorax, organ damage such as mesenteric ischaemia or acute kidney injury, and cardiac tamponade.

Distractors:
The other available options are unlikely to occur in the context of aortic dissection.

References:
https://emedicine.medscape.com/article/2062452-clinical"
3. Cardiology_Cardio_3.csv,Preclinical,Medium,"[""Cardiology""]","Jimmy is a 13 year old boy who presents to his General Practitioner complaining of an uncomfortable “feeling in his chest.” His mother is concerned as he complains of a sore chest whilst exercising and has previously collapsed while playing soccer. She feels his exercise tolerance is also reducing as he is becoming more and more short of breath. There is no other significant past medical history, except for a paternal uncle who died suddenly and unexpectedly at a young age. Examination reveals bilateral basal crackles on auscultation of his posterior chest. Echocardiogram reveals a thickened left ventricle with a degree of heart failure.
Given the likely diagnosis, which of the following physical findings would you expect to find in Jimmy?","[""Triple apical impulse"", ""Water hammer pulse"", ""Irregularly irregular pulse"", ""Diastolic murmur in the aortic area"", ""Pulsatile liver""]",A,Triple apical impulse,"Jimmy is likely suffering from hypertrophic obstructive cardiomyopathy (HCM). This is evidenced by his exertional angina, likely palpitations, and growing exercise intolerance. The history of sudden cardiac death in the family is not exceedingly significant given it is one second-degree relative; however, it is certainly a cause for concern given HCM is genetic. The echocardiogram findings are near pathognomonic for hypertrophic obstructive cardiomyopathy and so this would be the diagnosis Jimmy would receive.
Hypertrophic obstructive cardiomyopathy is an inherited disorder which is characterised by an autosomal dominant inheritance pattern. It is classified as a disorder of cardiac muscle and leads to a hypertrophy of the ventricles especially. There are a number of genetic foci which can lead to mutations in sarcomere proteins, but all will culminate in a thickened ventricle. Common physical findings include a triple apical impulse and stigmata of heart failure such as pulmonary oedema, as well as a systolic ejection murmur that often mimics aortic stenosis but is loudened by Valsalva and other manoeuvres increasing afterload. A patient may also report feelings of dizziness, angina and palpitations. There may be unexplained syncope as well, especially occurring in the context of sport. Diagnosis is typically made on echocardiogram, cardiac catheterisation, and ECG. ECG findings include left ventricle hypertrophy and stiletto Q waves. Treatment may include use of beta blockers as well as surgery in cases for improvement of severe disease, such as a ventricular myotomy.
Cardiac catheterisation will reveal a Brockenbrough-Braunwald-Morrow sign in HCM in order to differentiate it from aortic stenosis. After a premature ventricular contraction, the fixed obstruction of aortic stenosis will behave differently to the variable obstruction of hypertrophic cardiomyopathy.

Distractors:
Diastolic Murmur in the Aortic Area would typically occur in the context of Aortic Regurgitation. There is no significant history of collagen vascular diseases or other conditions which would predispose him to this and it is unlikely in his age group.
Irregularly irregular pulse would indicate atrial fibrillation. Though this is possible in the context of heart failure, it is unlikely in Jimmy’s demographic.
Pulsatile liver typically signifies incompetence of the tricuspid valve. This might occur in the case of pulmonic stenosis or merely congenital malformation. However, this would not explain Jimmy’s symptoms.
Water hammer pulse is a sign associated with aortic regurgitation. There is a rapid upstroke and descent of the pulse, which will “collapse” on flexion of the shoulder to 180 degrees. It may be associated with a widened pulse pressure. Aortic Regurgitation would not explain Jimmy’s symptoms and so is unlikely to be causing them."
3. Cardiology_Cardio_3.csv,Clinical,Easy,"[""Cardiology""]","Jenna is a 35 year old female who presents to the emergency department with a sudden onset of calf swelling and pain. She has no significant past medical history. Homan's sign is positive on examination and she is hemodynamically stable with no other focal findings. Doppler ultrasound of the affected limb confirms your diagnosis. 
Which of the following would you LEAST expect to find on further history, examination, and investigation of Jenna?","[""Elevated D-dimer"", ""Active malignancy"", ""Oral contraceptive pill use"", ""Elevated prothrombin time"", ""Recent international travel""]",D,Elevated prothrombin time,"Jenna is likely suffering from a deep vein thrombosis occurring in the calf. This is evidenced by the unilateral swelling and pain, as well as the positive physical sign. The fact that the diagnosis is confirmed by doppler ultrasound further evidences this. Thus, we would expect characteristics of Jenna's history, examination and investigation to point towards a state of hypercoagulability. Elevated prothrombin time indicates a state of increased propensity to bleed and therefore would protect against or at least be significant against a diagnosis of deep vein thrombosis.  
Risk factors for clotting can be approached in terms of acquired and congenital factors. Congenital factors include factor 5 Leiden mutation, prothrombin G20210A mutation as well as protein C or protein S deficiency. Acquired factors are much more common and include malignancy, contraceptive pill usage, immobilization such as in international travel, and recent major trauma or surgery.
Elevated D-dimer would also be expected in Jenna’s case secondary to the increased presence of fibrin degradation in the context of clotting of the venous system.
Typically, treatment of a deep vein thrombosis would include anticoagulation in order to stop or reduce the risk of development of a pulmonary embolism. Pulmonary embolism can have devastating consequences and is a major cause of mortality and thus should be prevented against.
Antibodies present in the antiphospholipid antibody syndrome can paradoxically increase activated partial thromboplastin time (aPTT) and therefore this should be considered in patients with complaints such as livido reticularis, thrombocytopenia, and obstetric or thrombotic complications.

Distractors:
Oral contraceptive pill usage, active malignancy, recent international travel with presumed immobilization, and elevated D-dimer all point towards a state of hypercoagulability, increasing Jenna’s risk of developing a deep vein thrombosis.

References:
https://www.racgp.org.au/afp/2010/july/deep-vein-thrombosis-%E2%80%93-risks-and-diagnosis/"
3. Cardiology_Cardio_3.csv,Clinical,Medium,"[""Cardiology""]","Bethany is a 3-day old baby who was born prematurely (at 36 weeks gestation). When she is examined following her birth, she is noted to have a continuous ‘machinery-like’ murmur in the pulmonary area, and bounding peripheral pulses. On day 3 of life, her mother notes she is breathless while feeding. She remains warm and pink, and is not cyanosed. She subsequently develops worsening ventilatory requirements and is eventually diagnosed with a heart condition. She is administered ibuprofen as part of her ongoing management.
What is Bethany’s most likely diagnosis?","[""Coarctation of the aorta"", ""Transposition of the great arteries"", ""Total anomalous pulmonary venous return"", ""Patent ductus arteriosus"", ""Tetralogy of Fallot""]",D,Patent ductus arteriosus,"PDA describes a persistent connection between the aorta and pulmonary artery after birth, resulting in a left-to-right shunt. It is most common in premature infants and may close spontaneously within a few days of birth. Symptoms depend on the size of the shunt: severely affected babies may develop symptomatic heart failure within days to weeks of birth. Treatment for premature infants involves administration of NSAIDs in order to promote duct closure. If this fails, surgical options should be considered.

Distractors:
Transposition of the great arteries - this is a cyanotic heart condition in which the aorta and pulmonary trunk arise from the wrong ventricle, resulting in deoxygenated blood being pumped around the body instead of to the lungs. Bethany would likely be very unwell with this condition, with severe cyanosis within days of birth, and subsequent development of heart failure. Survival beyond the immediate post-birth period requires at least one persistent shunt (e.g., a patent ductus arteriosus or atrial septal defect) allowing for some exchange of oxygenated blood into the peripheral circulation.
Tetralogy of Fallot - this is a cyanotic heart condition in which four key defects result in the development of symptomatic heart failure sometimes within weeks of birth. Young children with unrepaired Tetralogy of Fallot may experience hypercyanotic ‘tet’ spells on exertion/crying in which they may squat down to increase pulmonary blood flow.
Total anomalous pulmonary venous return - this is a cyanotic heart condition in which the pulmonary veins drain into the systemic venous circulation rather than the left atrium. Depending on the degree of obstruction to the pulmonary venous outflow, babies may develop cyanosis and pulmonary oedema rapidly after birth.
Coarctation of the aorta - this condition may manifest with a soft bruit over the coarctation site, upper extremity hypertension, LV hypertrophy or (in severe cases) hypoperfusion of abdominal organs and lower extremities. Symptoms may include headaches, chest pain, cold extremities or even symptomatic heart failure. It would not normally present in a neonate, but infants with severe coarctation would likely become symptomatic with the closure of the ductus arteriosus.

References:
https://www.msdmanuals.com/en-pt/professional/pediatrics/congenital-cardiovascular-anomalies"
